GrindingID,G_DatumTijdStart,G_DatumTijdEind,G_Machine,Capaciteit
3254,2025-04-12 18:59:53.897693,2025-04-12 20:37:53.897693,Grinder A,342.16
3255,2025-04-12 18:59:53.480257,2025-04-12 20:04:53.480257,Grinder C,567.85
3256,2025-04-12 18:59:53.927974,2025-04-12 21:32:53.927974,Grinder C,422.63
3257,2025-04-12 18:59:53.456506,2025-04-12 20:55:53.456506,Grinder A,607.36
3258,2025-04-12 18:59:53.785134,2025-04-12 20:21:53.785134,Grinder A,760.9
3259,2025-04-12 18:59:53.954057,2025-04-12 19:45:53.954057,Grinder B,505.96
3260,2025-04-12 18:59:53.546745,2025-04-12 20:52:53.546745,Grinder C,537.05
3261,2025-04-12 18:59:53.166228,2025-04-12 20:40:53.166228,Grinder C,472.89
3262,2025-04-12 18:59:53.430428,2025-04-12 20:04:53.430428,Grinder A,431.12
3263,2025-04-12 18:59:53.222223,2025-04-12 20:11:53.222223,Grinder A,789.63
3264,2025-04-12 18:59:53.780482,2025-04-12 21:40:53.780482,Grinder A,720.9
3265,2025-04-12 18:59:53.668434,2025-04-12 20:09:53.668434,Grinder B,622.44
3266,2025-04-12 18:59:53.599797,2025-04-12 19:39:53.599797,Grinder A,506.84
3267,2025-04-12 18:59:53.647444,2025-04-12 21:23:53.647444,Grinder A,515.04
3268,2025-04-12 18:59:53.516326,2025-04-12 21:29:53.516326,Grinder C,769.19
3269,2025-04-12 18:59:53.113800,2025-04-12 21:15:53.113800,Grinder C,666.7
3270,2025-04-12 18:59:53.785428,2025-04-12 20:34:53.785428,Grinder B,557.65
3271,2025-04-12 18:59:53.231973,2025-04-12 19:57:53.231973,Grinder C,492.5
3272,2025-04-12 18:59:53.399899,2025-04-12 19:40:53.399899,Grinder A,510.98
3273,2025-04-12 18:59:53.677385,2025-04-12 21:19:53.677385,Grinder A,530.71
3274,2025-04-12 18:59:53.733273,2025-04-12 21:27:53.733273,Grinder A,517.85
3275,2025-04-12 18:59:53.573724,2025-04-12 21:57:53.573724,Grinder B,717.14
3276,2025-04-12 18:59:53.489019,2025-04-12 20:48:53.489019,Grinder C,358.36
3277,2025-04-12 18:59:53.504788,2025-04-12 19:47:53.504788,Grinder C,516.72
3278,2025-04-12 18:59:53.917946,2025-04-12 19:33:53.917946,Grinder B,695.31
3279,2025-04-12 18:59:53.412656,2025-04-12 20:52:53.412656,Grinder A,555.6
3280,2025-04-12 18:59:53.622503,2025-04-12 21:22:53.622503,Grinder A,659.64
3281,2025-04-12 18:59:53.034044,2025-04-12 21:02:53.034044,Grinder C,553.69
3282,2025-04-12 18:59:53.710458,2025-04-12 20:27:53.710458,Grinder A,429.49
3283,2025-04-12 18:59:53.608370,2025-04-12 19:59:53.608370,Grinder A,561.08
3284,2025-04-12 18:59:53.746604,2025-04-12 21:05:53.746604,Grinder A,382.94
3285,2025-04-12 18:59:53.014494,2025-04-12 21:05:53.014494,Grinder A,799.99
3286,2025-04-12 18:59:53.857097,2025-04-12 21:06:53.857097,Grinder C,303.67
3287,2025-04-12 18:59:53.455761,2025-04-12 20:30:53.455761,Grinder B,536.31
3288,2025-04-12 18:59:53.448868,2025-04-12 20:30:53.448868,Grinder A,553.26
3289,2025-04-12 18:59:53.025379,2025-04-12 20:12:53.025379,Grinder A,795.92
3290,2025-04-12 18:59:53.211117,2025-04-12 21:14:53.211117,Grinder A,777.25
3291,2025-04-12 18:59:53.408105,2025-04-12 21:19:53.408105,Grinder C,531.5
3292,2025-04-12 18:59:53.368250,2025-04-12 20:39:53.368250,Grinder C,631.34
3293,2025-04-12 18:59:53.099865,2025-04-12 20:41:53.099865,Grinder A,528.54
3294,2025-04-12 18:59:53.658225,2025-04-12 21:30:53.658225,Grinder A,707.69
3295,2025-04-12 18:59:53.706995,2025-04-12 21:25:53.706995,Grinder A,664.24
3296,2025-04-12 18:59:53.368872,2025-04-12 20:21:53.368872,Grinder C,700.14
3297,2025-04-12 18:59:53.047584,2025-04-12 21:15:53.047584,Grinder A,609.56
3298,2025-04-12 18:59:53.738711,2025-04-12 21:57:53.738711,Grinder A,495.41
3299,2025-04-12 18:59:53.383180,2025-04-12 19:39:53.383180,Grinder C,346.28
3300,2025-04-12 18:59:53.493580,2025-04-12 21:33:53.493580,Grinder B,655.33
3301,2025-04-12 18:59:53.202733,2025-04-12 21:39:53.202733,Grinder B,555.24
3302,2025-04-12 18:59:53.407633,2025-04-12 19:54:53.407633,Grinder C,701.21
3303,2025-04-12 18:59:53.877384,2025-04-12 21:10:53.877384,Grinder A,529.26
3304,2025-04-12 18:59:53.235361,2025-04-12 20:52:53.235361,Grinder B,498.25
3305,2025-04-12 18:59:53.801150,2025-04-12 21:28:53.801150,Grinder C,401.35
3306,2025-04-12 18:59:53.247277,2025-04-12 20:21:53.247277,Grinder A,346.25
3307,2025-04-12 18:59:53.189208,2025-04-12 19:51:53.189208,Grinder C,377.12
3308,2025-04-12 18:59:53.106692,2025-04-12 20:43:53.106692,Grinder A,623.05
3309,2025-04-12 18:59:53.648541,2025-04-12 20:05:53.648541,Grinder A,788.8
3310,2025-04-12 18:59:53.977776,2025-04-12 21:49:53.977776,Grinder B,490.69
3311,2025-04-12 18:59:53.609079,2025-04-12 21:30:53.609079,Grinder B,693.11
3312,2025-04-12 18:59:53.003776,2025-04-12 20:50:53.003776,Grinder A,587.22
3313,2025-04-12 18:59:53.741985,2025-04-12 21:06:53.741985,Grinder A,584.67
3314,2025-04-12 18:59:53.577440,2025-04-12 20:15:53.577440,Grinder A,410.38
3315,2025-04-12 18:59:53.022992,2025-04-12 21:22:53.022992,Grinder C,693.11
3316,2025-04-12 18:59:53.714640,2025-04-12 19:52:53.714640,Grinder A,406.4
3317,2025-04-12 18:59:53.956086,2025-04-12 20:34:53.956086,Grinder C,633.87
3318,2025-04-12 18:59:53.737716,2025-04-12 20:56:53.737716,Grinder A,435.0
3319,2025-04-12 18:59:53.995253,2025-04-12 21:16:53.995253,Grinder C,723.22
3320,2025-04-12 18:59:53.020683,2025-04-12 21:53:53.020683,Grinder A,401.97
3321,2025-04-12 18:59:53.555878,2025-04-12 19:33:53.555878,Grinder A,608.63
3322,2025-04-12 18:59:53.730159,2025-04-12 20:34:53.730159,Grinder C,358.01
3323,2025-04-12 18:59:53.902776,2025-04-12 20:50:53.902776,Grinder A,736.01
3324,2025-04-12 18:59:53.671216,2025-04-12 20:06:53.671216,Grinder B,499.76
3325,2025-04-12 18:59:53.084675,2025-04-12 19:41:53.084675,Grinder C,753.36
3326,2025-04-12 18:59:53.656650,2025-04-12 20:17:53.656650,Grinder A,537.61
3327,2025-04-12 18:59:53.766389,2025-04-12 19:56:53.766389,Grinder C,638.83
3328,2025-04-12 18:59:53.085413,2025-04-12 21:06:53.085413,Grinder C,303.98
3329,2025-04-12 18:59:53.289114,2025-04-12 20:38:53.289114,Grinder A,668.64
3330,2025-04-12 18:59:53.239716,2025-04-12 21:59:53.239716,Grinder B,517.46
3331,2025-04-12 18:59:53.282696,2025-04-12 20:46:53.282696,Grinder C,790.9
3332,2025-04-12 18:59:53.627201,2025-04-12 20:55:53.627201,Grinder B,791.68
3333,2025-04-12 18:59:53.192813,2025-04-12 19:38:53.192813,Grinder A,759.32
3334,2025-04-12 18:59:53.356310,2025-04-12 20:23:53.356310,Grinder C,367.89
3335,2025-04-12 18:59:53.447559,2025-04-12 19:46:53.447559,Grinder B,773.38
3336,2025-04-12 18:59:53.251646,2025-04-12 20:04:53.251646,Grinder B,724.72
3337,2025-04-12 18:59:53.800487,2025-04-12 19:54:53.800487,Grinder B,548.12
3338,2025-04-12 18:59:53.633176,2025-04-12 21:05:53.633176,Grinder B,636.92
3339,2025-04-12 18:59:53.096998,2025-04-12 21:35:53.096998,Grinder C,545.03
3340,2025-04-12 18:59:53.390689,2025-04-12 21:39:53.390689,Grinder C,719.37
3341,2025-04-12 18:59:53.804837,2025-04-12 20:43:53.804837,Grinder A,372.53
3342,2025-04-12 18:59:53.627419,2025-04-12 20:00:53.627419,Grinder A,446.72
3343,2025-04-12 18:59:53.604764,2025-04-12 21:03:53.604764,Grinder C,557.24
3344,2025-04-12 18:59:53.837446,2025-04-12 20:08:53.837446,Grinder C,702.37
3345,2025-04-12 18:59:53.400764,2025-04-12 20:45:53.400764,Grinder C,588.79
3346,2025-04-12 18:59:53.643558,2025-04-12 20:34:53.643558,Grinder A,741.34
3347,2025-04-12 18:59:53.404576,2025-04-12 21:25:53.404576,Grinder B,798.99
3348,2025-04-12 18:59:53.684416,2025-04-12 21:21:53.684416,Grinder A,378.03
3349,2025-04-12 18:59:53.286372,2025-04-12 19:35:53.286372,Grinder C,445.24
3350,2025-04-12 18:59:53.376733,2025-04-12 21:44:53.376733,Grinder B,491.61
3351,2025-04-12 18:59:53.648806,2025-04-12 19:54:53.648806,Grinder C,373.6
3352,2025-04-12 18:59:53.205401,2025-04-12 21:36:53.205401,Grinder A,727.46
3353,2025-04-12 18:59:53.041735,2025-04-12 20:33:53.041735,Grinder C,474.4
3354,2025-04-12 18:59:53.087182,2025-04-12 19:47:53.087182,Grinder C,408.24
3355,2025-04-12 18:59:53.522497,2025-04-12 21:11:53.522497,Grinder A,407.74
3356,2025-04-12 18:59:53.074440,2025-04-12 21:22:53.074440,Grinder C,768.05
3357,2025-04-12 18:59:53.102626,2025-04-12 19:51:53.102626,Grinder B,653.09
3358,2025-04-12 18:59:53.928702,2025-04-12 20:17:53.928702,Grinder A,458.78
3359,2025-04-12 18:59:53.428990,2025-04-12 21:57:53.428990,Grinder B,514.14
3360,2025-04-12 18:59:53.562762,2025-04-12 20:37:53.562762,Grinder A,331.29
3361,2025-04-12 18:59:53.632267,2025-04-12 21:43:53.632267,Grinder C,566.19
3362,2025-04-12 18:59:53.220677,2025-04-12 20:59:53.220677,Grinder C,525.83
3363,2025-04-12 18:59:53.287159,2025-04-12 19:58:53.287159,Grinder B,482.08
3364,2025-04-12 18:59:53.623308,2025-04-12 21:10:53.623308,Grinder A,665.53
3365,2025-04-12 18:59:53.210942,2025-04-12 21:20:53.210942,Grinder C,753.78
3366,2025-04-12 18:59:53.698219,2025-04-12 20:37:53.698219,Grinder A,724.52
3367,2025-04-12 18:59:53.652920,2025-04-12 20:31:53.652920,Grinder A,426.94
3368,2025-04-12 18:59:53.522239,2025-04-12 20:30:53.522239,Grinder B,569.39
3369,2025-04-12 18:59:53.792600,2025-04-12 20:27:53.792600,Grinder B,553.12
3370,2025-04-12 18:59:53.799371,2025-04-12 20:31:53.799371,Grinder B,550.75
3371,2025-04-12 18:59:53.049412,2025-04-12 20:43:53.049412,Grinder C,641.99
3372,2025-04-12 18:59:53.915450,2025-04-12 19:42:53.915450,Grinder C,718.32
3373,2025-04-12 18:59:53.580734,2025-04-12 20:05:53.580734,Grinder B,529.26
3374,2025-04-12 18:59:53.553682,2025-04-12 19:36:53.553682,Grinder B,691.57
3375,2025-04-12 18:59:53.459780,2025-04-12 21:06:53.459780,Grinder C,439.23
3376,2025-04-12 18:59:53.442602,2025-04-12 20:34:53.442602,Grinder A,648.56
3377,2025-04-12 18:59:53.097469,2025-04-12 21:36:53.097469,Grinder B,500.28
3378,2025-04-12 18:59:53.438575,2025-04-12 21:15:53.438575,Grinder A,508.47
3379,2025-04-12 18:59:53.531024,2025-04-12 20:43:53.531024,Grinder B,594.52
3380,2025-04-12 18:59:53.623842,2025-04-12 21:16:53.623842,Grinder C,654.03
3381,2025-04-12 18:59:53.328314,2025-04-12 21:00:53.328314,Grinder B,309.04
3382,2025-04-12 18:59:53.598571,2025-04-12 21:14:53.598571,Grinder C,714.8
3383,2025-04-12 18:59:53.210875,2025-04-12 21:43:53.210875,Grinder C,792.46
3384,2025-04-12 18:59:53.736393,2025-04-12 21:40:53.736393,Grinder A,554.21
3385,2025-04-12 18:59:53.870888,2025-04-12 20:35:53.870888,Grinder B,607.69
3386,2025-04-12 18:59:53.569903,2025-04-12 21:37:53.569903,Grinder B,719.39
3387,2025-04-12 18:59:53.270174,2025-04-12 19:53:53.270174,Grinder A,661.96
3388,2025-04-12 18:59:53.730264,2025-04-12 20:31:53.730264,Grinder C,500.32
3389,2025-04-12 18:59:53.435281,2025-04-12 19:30:53.435281,Grinder A,319.57
3390,2025-04-12 18:59:53.200313,2025-04-12 20:04:53.200313,Grinder C,552.16
3391,2025-04-12 18:59:53.074138,2025-04-12 21:37:53.074138,Grinder C,639.31
3392,2025-04-12 18:59:53.297388,2025-04-12 20:10:53.297388,Grinder B,587.05
3393,2025-04-12 18:59:53.694357,2025-04-12 20:19:53.694357,Grinder B,375.45
3394,2025-04-12 18:59:53.619377,2025-04-12 21:32:53.619377,Grinder C,353.8
3395,2025-04-12 18:59:53.769934,2025-04-12 21:21:53.769934,Grinder A,352.33
3396,2025-04-12 18:59:53.260609,2025-04-12 20:44:53.260609,Grinder C,639.67
3397,2025-04-12 18:59:53.593172,2025-04-12 20:27:53.593172,Grinder A,520.6
3398,2025-04-12 18:59:53.295613,2025-04-12 20:15:53.295613,Grinder B,424.58
3399,2025-04-12 18:59:53.218830,2025-04-12 21:39:53.218830,Grinder A,593.28
3400,2025-04-12 18:59:53.447793,2025-04-12 21:18:53.447793,Grinder C,351.89
3401,2025-04-12 18:59:53.935236,2025-04-12 21:57:53.935236,Grinder A,634.0
3402,2025-04-12 18:59:53.221178,2025-04-12 20:05:53.221178,Grinder A,337.93
3403,2025-04-12 18:59:53.631055,2025-04-12 19:34:53.631055,Grinder A,790.82
3404,2025-04-12 18:59:53.834895,2025-04-12 19:29:53.834895,Grinder B,480.46
3405,2025-04-12 18:59:53.876767,2025-04-12 19:59:53.876767,Grinder B,367.44
3406,2025-04-12 18:59:53.460835,2025-04-12 21:20:53.460835,Grinder C,316.55
3407,2025-04-12 18:59:53.442189,2025-04-12 21:47:53.442189,Grinder C,313.89
3408,2025-04-12 18:59:53.256997,2025-04-12 21:54:53.256997,Grinder A,598.32
3409,2025-04-12 18:59:53.721106,2025-04-12 20:54:53.721106,Grinder A,364.35
3410,2025-04-12 18:59:53.733318,2025-04-12 20:08:53.733318,Grinder B,726.75
3411,2025-04-12 18:59:53.467834,2025-04-12 20:04:53.467834,Grinder A,389.88
3412,2025-04-12 18:59:53.740996,2025-04-12 20:45:53.740996,Grinder A,421.75
3413,2025-04-12 18:59:53.661908,2025-04-12 19:36:53.661908,Grinder C,573.92
3414,2025-04-12 18:59:53.204482,2025-04-12 20:08:53.204482,Grinder A,318.51
3415,2025-04-12 18:59:53.027409,2025-04-12 19:55:53.027409,Grinder A,786.48
3416,2025-04-12 18:59:53.098261,2025-04-12 20:31:53.098261,Grinder B,475.67
3417,2025-04-12 18:59:53.052434,2025-04-12 19:37:53.052434,Grinder C,472.28
3418,2025-04-12 18:59:53.990953,2025-04-12 20:05:53.990953,Grinder B,398.03
3419,2025-04-12 18:59:53.347709,2025-04-12 20:05:53.347709,Grinder C,577.34
3420,2025-04-12 18:59:53.934124,2025-04-12 21:56:53.934124,Grinder C,794.52
3421,2025-04-12 18:59:53.526956,2025-04-12 21:34:53.526956,Grinder C,328.52
3422,2025-04-12 18:59:53.353069,2025-04-12 21:35:53.353069,Grinder B,579.68
3423,2025-04-12 18:59:53.892325,2025-04-12 20:38:53.892325,Grinder B,509.24
3424,2025-04-12 18:59:53.118061,2025-04-12 21:34:53.118061,Grinder B,631.25
3425,2025-04-12 18:59:53.690942,2025-04-12 20:00:53.690942,Grinder B,450.43
3426,2025-04-12 18:59:53.919236,2025-04-12 20:57:53.919236,Grinder C,333.91
3427,2025-04-12 18:59:53.698804,2025-04-12 21:09:53.698804,Grinder B,786.92
3428,2025-04-12 18:59:53.247300,2025-04-12 20:00:53.247300,Grinder A,359.89
3429,2025-04-12 18:59:53.389720,2025-04-12 21:09:53.389720,Grinder B,489.49
3430,2025-04-12 18:59:53.018686,2025-04-12 20:59:53.018686,Grinder B,528.45
3431,2025-04-12 18:59:53.652791,2025-04-12 21:19:53.652791,Grinder C,368.61
3432,2025-04-12 18:59:53.241339,2025-04-12 20:14:53.241339,Grinder B,772.67
3433,2025-04-12 18:59:53.062747,2025-04-12 20:06:53.062747,Grinder B,733.62
3434,2025-04-12 18:59:53.847074,2025-04-12 20:02:53.847074,Grinder A,499.66
3435,2025-04-12 18:59:53.132372,2025-04-12 21:16:53.132372,Grinder A,561.47
3436,2025-04-12 18:59:53.808244,2025-04-12 20:30:53.808244,Grinder C,500.08
3437,2025-04-12 18:59:53.497866,2025-04-12 19:46:53.497866,Grinder A,762.98
3438,2025-04-12 18:59:53.584297,2025-04-12 21:45:53.584297,Grinder C,704.36
3439,2025-04-12 18:59:53.009339,2025-04-12 20:27:53.009339,Grinder B,740.88
3440,2025-04-12 18:59:53.246833,2025-04-12 20:08:53.246833,Grinder B,733.27
3441,2025-04-12 18:59:53.617147,2025-04-12 21:01:53.617147,Grinder C,526.38
3442,2025-04-12 18:59:53.262760,2025-04-12 20:50:53.262760,Grinder A,494.6
3443,2025-04-12 18:59:53.745208,2025-04-12 20:07:53.745208,Grinder B,714.16
3444,2025-04-12 18:59:53.431746,2025-04-12 21:42:53.431746,Grinder C,683.2
3445,2025-04-12 18:59:53.683457,2025-04-12 20:17:53.683457,Grinder C,362.12
3446,2025-04-12 18:59:53.093142,2025-04-12 20:04:53.093142,Grinder C,798.5
3447,2025-04-12 18:59:53.198321,2025-04-12 21:16:53.198321,Grinder A,607.76
3448,2025-04-12 18:59:53.643985,2025-04-12 21:20:53.643985,Grinder B,776.62
3449,2025-04-12 18:59:53.696022,2025-04-12 21:30:53.696022,Grinder C,379.04
3450,2025-04-12 18:59:53.815629,2025-04-12 19:33:53.815629,Grinder C,437.31
3451,2025-04-12 18:59:53.887926,2025-04-12 21:16:53.887926,Grinder A,387.23
3452,2025-04-12 18:59:53.129323,2025-04-12 20:10:53.129323,Grinder B,380.36
3453,2025-04-12 18:59:53.435709,2025-04-12 20:22:53.435709,Grinder A,709.73
3454,2025-04-12 18:59:53.638435,2025-04-12 21:27:53.638435,Grinder C,544.52
3455,2025-04-12 18:59:53.996958,2025-04-12 20:39:53.996958,Grinder C,331.01
3456,2025-04-12 18:59:53.541462,2025-04-12 19:34:53.541462,Grinder B,714.3
3457,2025-04-12 18:59:53.917605,2025-04-12 21:04:53.917605,Grinder B,392.14
3458,2025-04-12 18:59:53.051988,2025-04-12 20:39:53.051988,Grinder C,447.75
3459,2025-04-12 18:59:53.370330,2025-04-12 21:54:53.370330,Grinder A,314.96
3460,2025-04-12 18:59:53.139009,2025-04-12 20:28:53.139009,Grinder A,495.49
3461,2025-04-12 18:59:53.246892,2025-04-12 21:45:53.246892,Grinder C,489.73
3462,2025-04-12 18:59:53.510999,2025-04-12 20:33:53.510999,Grinder B,787.21
3463,2025-04-12 18:59:53.271429,2025-04-12 20:15:53.271429,Grinder A,690.06
3464,2025-04-12 18:59:53.605014,2025-04-12 19:50:53.605014,Grinder C,301.1
3465,2025-04-12 18:59:53.523464,2025-04-12 21:35:53.523464,Grinder C,789.88
3466,2025-04-12 18:59:53.097429,2025-04-12 20:21:53.097429,Grinder B,506.36
3467,2025-04-12 18:59:53.504918,2025-04-12 21:52:53.504918,Grinder A,466.62
3468,2025-04-12 18:59:53.478518,2025-04-12 21:05:53.478518,Grinder A,429.79
3469,2025-04-12 18:59:53.884987,2025-04-12 19:39:53.884987,Grinder C,647.12
3470,2025-04-12 18:59:53.081043,2025-04-12 20:45:53.081043,Grinder B,506.49
3471,2025-04-12 18:59:53.348589,2025-04-12 21:26:53.348589,Grinder A,789.96
3472,2025-04-12 18:59:53.097067,2025-04-12 21:58:53.097067,Grinder B,311.1
3473,2025-04-12 18:59:53.223327,2025-04-12 19:52:53.223327,Grinder C,445.41
3474,2025-04-12 18:59:53.907398,2025-04-12 21:08:53.907398,Grinder B,335.38
3475,2025-04-12 18:59:53.305263,2025-04-12 20:53:53.305263,Grinder C,427.64
3476,2025-04-12 18:59:53.655040,2025-04-12 20:59:53.655040,Grinder A,663.55
3477,2025-04-12 18:59:53.284378,2025-04-12 21:16:53.284378,Grinder C,787.71
3478,2025-04-12 18:59:53.241926,2025-04-12 19:59:53.241926,Grinder B,461.97
3479,2025-04-12 18:59:53.987713,2025-04-12 19:40:53.987713,Grinder B,713.44
3480,2025-04-12 18:59:53.897150,2025-04-12 19:48:53.897150,Grinder A,320.34
3481,2025-04-12 18:59:53.239875,2025-04-12 20:41:53.239875,Grinder C,792.21
3482,2025-04-12 18:59:53.800928,2025-04-12 20:20:53.800928,Grinder B,371.63
3483,2025-04-12 18:59:53.940411,2025-04-12 21:26:53.940411,Grinder B,535.31
3484,2025-04-12 18:59:53.685625,2025-04-12 20:01:53.685625,Grinder B,594.14
3485,2025-04-12 18:59:53.427859,2025-04-12 21:29:53.427859,Grinder C,776.25
3486,2025-04-12 18:59:53.959222,2025-04-12 19:40:53.959222,Grinder B,303.33
3487,2025-04-12 18:59:53.035784,2025-04-12 20:12:53.035784,Grinder A,518.54
3488,2025-04-12 18:59:53.729941,2025-04-12 21:11:53.729941,Grinder C,550.09
3489,2025-04-12 18:59:53.655131,2025-04-12 20:46:53.655131,Grinder C,599.67
3490,2025-04-12 18:59:53.845524,2025-04-12 20:34:53.845524,Grinder C,688.01
3491,2025-04-12 18:59:53.626984,2025-04-12 20:07:53.626984,Grinder B,309.81
3492,2025-04-12 18:59:53.509332,2025-04-12 21:40:53.509332,Grinder B,697.51
3493,2025-04-12 18:59:53.488659,2025-04-12 21:43:53.488659,Grinder C,669.4
3494,2025-04-12 18:59:53.508361,2025-04-12 21:59:53.508361,Grinder B,629.67
3495,2025-04-12 18:59:53.192612,2025-04-12 19:56:53.192612,Grinder B,789.81
3496,2025-04-12 18:59:53.915718,2025-04-12 21:10:53.915718,Grinder B,378.19
3497,2025-04-12 18:59:53.466671,2025-04-12 21:20:53.466671,Grinder B,308.39
3498,2025-04-12 18:59:53.264946,2025-04-12 21:48:53.264946,Grinder C,398.33
3499,2025-04-12 18:59:53.011260,2025-04-12 21:30:53.011260,Grinder B,316.89
3500,2025-04-12 18:59:53.458159,2025-04-12 19:34:53.458159,Grinder C,669.3
3501,2025-04-12 18:59:53.264417,2025-04-12 20:16:53.264417,Grinder A,621.05
3502,2025-04-12 18:59:53.112356,2025-04-12 19:49:53.112356,Grinder A,334.44
3503,2025-04-12 18:59:53.358925,2025-04-12 19:57:53.358925,Grinder B,399.83
3504,2025-04-12 18:59:53.036658,2025-04-12 21:01:53.036658,Grinder C,490.21
3505,2025-04-12 18:59:53.284142,2025-04-12 19:53:53.284142,Grinder B,654.14
3506,2025-04-12 18:59:53.457918,2025-04-12 21:24:53.457918,Grinder A,536.59
3507,2025-04-12 18:59:53.838625,2025-04-12 20:13:53.838625,Grinder A,585.04
3508,2025-04-12 18:59:53.188122,2025-04-12 21:02:53.188122,Grinder A,413.63
3509,2025-04-12 18:59:53.097433,2025-04-12 21:16:53.097433,Grinder B,697.9
3510,2025-04-12 18:59:53.269111,2025-04-12 21:41:53.269111,Grinder B,690.09
3511,2025-04-12 18:59:53.309419,2025-04-12 19:29:53.309419,Grinder B,505.94
3512,2025-04-12 18:59:53.296654,2025-04-12 20:06:53.296654,Grinder B,740.64
3513,2025-04-12 18:59:53.724138,2025-04-12 21:04:53.724138,Grinder B,660.42
3514,2025-04-12 18:59:53.602440,2025-04-12 21:47:53.602440,Grinder B,412.36
3515,2025-04-12 18:59:53.553934,2025-04-12 20:43:53.553934,Grinder B,751.31
3516,2025-04-12 18:59:53.571402,2025-04-12 21:35:53.571402,Grinder A,468.55
3517,2025-04-12 18:59:53.406763,2025-04-12 20:27:53.406763,Grinder A,543.91
3518,2025-04-12 18:59:53.346084,2025-04-12 19:48:53.346084,Grinder B,611.34
3519,2025-04-12 18:59:53.076539,2025-04-12 20:31:53.076539,Grinder B,527.21
3520,2025-04-12 18:59:53.936296,2025-04-12 19:54:53.936296,Grinder A,701.28
3521,2025-04-12 18:59:53.623150,2025-04-12 20:07:53.623150,Grinder C,785.99
3522,2025-04-12 18:59:53.374698,2025-04-12 19:35:53.374698,Grinder C,520.38
3523,2025-04-12 18:59:53.163529,2025-04-12 19:38:53.163529,Grinder C,311.65
3524,2025-04-12 18:59:53.198491,2025-04-12 21:08:53.198491,Grinder B,547.97
3525,2025-04-12 18:59:53.869348,2025-04-12 20:48:53.869348,Grinder A,336.94
3526,2025-04-12 18:59:53.621653,2025-04-12 19:37:53.621653,Grinder A,666.03
3527,2025-04-12 18:59:53.297455,2025-04-12 20:03:53.297455,Grinder B,765.19
3528,2025-04-12 18:59:53.386710,2025-04-12 21:23:53.386710,Grinder B,485.39
3529,2025-04-12 18:59:53.396296,2025-04-12 20:35:53.396296,Grinder A,773.68
3530,2025-04-12 18:59:53.861158,2025-04-12 20:13:53.861158,Grinder B,409.75
3531,2025-04-12 18:59:53.395855,2025-04-12 21:02:53.395855,Grinder C,522.31
3532,2025-04-12 18:59:53.222613,2025-04-12 21:22:53.222613,Grinder C,626.65
3533,2025-04-12 18:59:53.448657,2025-04-12 19:46:53.448657,Grinder C,716.32
3534,2025-04-12 18:59:53.266591,2025-04-12 21:26:53.266591,Grinder C,551.32
3535,2025-04-12 18:59:53.157620,2025-04-12 21:39:53.157620,Grinder C,685.65
3536,2025-04-12 18:59:53.777138,2025-04-12 19:50:53.777138,Grinder B,582.24
