PackagingID,P_DatumTijdStart,P_DatumTijdEind,P_Machine,AantalStuksInDoos,Capaciteit
2673,2025-04-12 18:59:53.040554,2025-04-12 21:22:53.040554,Packer C,10,687.07
2674,2025-04-12 18:59:53.397744,2025-04-12 21:32:53.397744,Packer A,12,375.71
2675,2025-04-12 18:59:53.416340,2025-04-12 20:17:53.416340,Packer C,20,662.06
2676,2025-04-12 18:59:53.046272,2025-04-12 21:19:53.046272,Packer B,12,526.24
2677,2025-04-12 18:59:53.808737,2025-04-12 21:14:53.808737,Packer A,10,776.28
2678,2025-04-12 18:59:53.512505,2025-04-12 20:46:53.512505,Packer B,20,399.41
2679,2025-04-12 18:59:53.744674,2025-04-12 21:33:53.744674,Packer C,10,508.06
2680,2025-04-12 18:59:53.196964,2025-04-12 21:20:53.196964,Packer B,10,354.12
2681,2025-04-12 18:59:53.537754,2025-04-12 20:50:53.537754,Packer A,20,678.02
2682,2025-04-12 18:59:53.928544,2025-04-12 21:32:53.928544,Packer A,20,318.76
2683,2025-04-12 18:59:53.503988,2025-04-12 21:19:53.503988,Packer B,20,500.69
2684,2025-04-12 18:59:53.241790,2025-04-12 19:43:53.241790,Packer A,12,459.26
2685,2025-04-12 18:59:53.780013,2025-04-12 20:58:53.780013,Packer A,10,571.72
2686,2025-04-12 18:59:53.252806,2025-04-12 20:04:53.252806,Packer B,20,311.4
2687,2025-04-12 18:59:53.596930,2025-04-12 20:23:53.596930,Packer A,20,490.69
2688,2025-04-12 18:59:53.423595,2025-04-12 20:35:53.423595,Packer A,12,733.96
2689,2025-04-12 18:59:53.280667,2025-04-12 21:39:53.280667,Packer B,20,700.38
2690,2025-04-12 18:59:53.712701,2025-04-12 20:40:53.712701,Packer C,20,322.25
2691,2025-04-12 18:59:53.158290,2025-04-12 19:53:53.158290,Packer C,20,698.28
2692,2025-04-12 18:59:53.260516,2025-04-12 21:15:53.260516,Packer B,10,686.01
2693,2025-04-12 18:59:53.689441,2025-04-12 19:33:53.689441,Packer C,12,533.12
2694,2025-04-12 18:59:53.078090,2025-04-12 20:37:53.078090,Packer C,10,309.59
2695,2025-04-12 18:59:53.045399,2025-04-12 20:02:53.045399,Packer C,20,758.91
2696,2025-04-12 18:59:53.899626,2025-04-12 21:56:53.899626,Packer C,10,766.4
2697,2025-04-12 18:59:53.680355,2025-04-12 21:39:53.680355,Packer C,10,416.87
2698,2025-04-12 18:59:53.744757,2025-04-12 19:52:53.744757,Packer A,12,384.55
2699,2025-04-12 18:59:53.370376,2025-04-12 20:51:53.370376,Packer A,20,744.66
2700,2025-04-12 18:59:53.352724,2025-04-12 21:58:53.352724,Packer A,20,344.06
2701,2025-04-12 18:59:53.230860,2025-04-12 20:13:53.230860,Packer A,10,311.16
2702,2025-04-12 18:59:53.379877,2025-04-12 19:40:53.379877,Packer B,12,708.09
2703,2025-04-12 18:59:53.279986,2025-04-12 19:50:53.279986,Packer A,20,411.2
2704,2025-04-12 18:59:53.216366,2025-04-12 21:35:53.216366,Packer C,10,617.74
2705,2025-04-12 18:59:53.766161,2025-04-12 20:29:53.766161,Packer B,20,528.84
2706,2025-04-12 18:59:53.851681,2025-04-12 21:04:53.851681,Packer C,12,770.85
2707,2025-04-12 18:59:53.456781,2025-04-12 21:35:53.456781,Packer B,12,644.64
2708,2025-04-12 18:59:53.733531,2025-04-12 21:13:53.733531,Packer B,10,545.63
2709,2025-04-12 18:59:53.099170,2025-04-12 19:50:53.099170,Packer C,12,325.49
2710,2025-04-12 18:59:53.398307,2025-04-12 20:10:53.398307,Packer C,10,540.59
2711,2025-04-12 18:59:53.107080,2025-04-12 20:18:53.107080,Packer B,10,386.69
2712,2025-04-12 18:59:53.595825,2025-04-12 21:41:53.595825,Packer C,10,315.43
2713,2025-04-12 18:59:53.676028,2025-04-12 20:20:53.676028,Packer C,12,716.16
2714,2025-04-12 18:59:53.406785,2025-04-12 20:05:53.406785,Packer C,20,644.81
2715,2025-04-12 18:59:53.483027,2025-04-12 19:48:53.483027,Packer C,10,369.17
2716,2025-04-12 18:59:53.469880,2025-04-12 20:05:53.469880,Packer C,10,365.64
2717,2025-04-12 18:59:53.533081,2025-04-12 21:11:53.533081,Packer B,12,677.49
2718,2025-04-12 18:59:53.083808,2025-04-12 20:16:53.083808,Packer C,10,315.83
2719,2025-04-12 18:59:53.986047,2025-04-12 21:01:53.986047,Packer C,12,582.1
2720,2025-04-12 18:59:53.050958,2025-04-12 19:45:53.050958,Packer A,12,376.33
2721,2025-04-12 18:59:53.999082,2025-04-12 21:13:53.999082,Packer C,12,552.98
2722,2025-04-12 18:59:53.686761,2025-04-12 21:01:53.686761,Packer C,12,781.28
2723,2025-04-12 18:59:53.017242,2025-04-12 19:34:53.017242,Packer A,12,573.87
2724,2025-04-12 18:59:53.345952,2025-04-12 19:45:53.345952,Packer C,12,493.11
2725,2025-04-12 18:59:53.792021,2025-04-12 21:20:53.792021,Packer C,20,620.69
2726,2025-04-12 18:59:53.403159,2025-04-12 19:30:53.403159,Packer B,10,447.75
2727,2025-04-12 18:59:53.169534,2025-04-12 20:00:53.169534,Packer B,12,557.93
2728,2025-04-12 18:59:53.950481,2025-04-12 19:32:53.950481,Packer C,20,303.1
2729,2025-04-12 18:59:53.156744,2025-04-12 20:23:53.156744,Packer C,20,730.86
2730,2025-04-12 18:59:53.759830,2025-04-12 19:30:53.759830,Packer A,12,616.56
2731,2025-04-12 18:59:53.088826,2025-04-12 20:58:53.088826,Packer C,10,356.88
2732,2025-04-12 18:59:53.862971,2025-04-12 20:14:53.862971,Packer C,12,430.88
2733,2025-04-12 18:59:53.339151,2025-04-12 21:32:53.339151,Packer C,10,658.92
2734,2025-04-12 18:59:53.232771,2025-04-12 21:02:53.232771,Packer A,12,557.99
2735,2025-04-12 18:59:53.013597,2025-04-12 20:08:53.013597,Packer B,10,461.29
2736,2025-04-12 18:59:53.629224,2025-04-12 20:53:53.629224,Packer C,12,481.16
2737,2025-04-12 18:59:53.551957,2025-04-12 19:51:53.551957,Packer B,12,519.87
2738,2025-04-12 18:59:53.367147,2025-04-12 19:41:53.367147,Packer A,20,542.22
2739,2025-04-12 18:59:53.993945,2025-04-12 20:43:53.993945,Packer A,12,394.77
2740,2025-04-12 18:59:53.093248,2025-04-12 19:59:53.093248,Packer A,12,591.04
2741,2025-04-12 18:59:53.666448,2025-04-12 19:49:53.666448,Packer B,10,631.99
2742,2025-04-12 18:59:53.031383,2025-04-12 21:59:53.031383,Packer C,10,781.28
2743,2025-04-12 18:59:53.935109,2025-04-12 19:38:53.935109,Packer C,12,493.9
2744,2025-04-12 18:59:53.441269,2025-04-12 19:56:53.441269,Packer A,20,789.2
2745,2025-04-12 18:59:53.682930,2025-04-12 21:56:53.682930,Packer C,10,576.87
2746,2025-04-12 18:59:53.613720,2025-04-12 20:58:53.613720,Packer C,10,535.78
2747,2025-04-12 18:59:53.873859,2025-04-12 20:51:53.873859,Packer B,12,773.74
2748,2025-04-12 18:59:53.851192,2025-04-12 19:36:53.851192,Packer A,12,686.25
2749,2025-04-12 18:59:53.152792,2025-04-12 20:28:53.152792,Packer A,10,300.95
2750,2025-04-12 18:59:53.667235,2025-04-12 20:13:53.667235,Packer A,10,539.16
2751,2025-04-12 18:59:53.992855,2025-04-12 21:29:53.992855,Packer A,12,313.24
2752,2025-04-12 18:59:53.659416,2025-04-12 20:17:53.659416,Packer A,20,398.16
2753,2025-04-12 18:59:53.754747,2025-04-12 21:44:53.754747,Packer C,12,489.18
2754,2025-04-12 18:59:53.514277,2025-04-12 20:47:53.514277,Packer B,12,389.65
2755,2025-04-12 18:59:53.598762,2025-04-12 20:08:53.598762,Packer A,10,370.76
2756,2025-04-12 18:59:53.035421,2025-04-12 21:15:53.035421,Packer C,12,708.94
2757,2025-04-12 18:59:53.995394,2025-04-12 20:29:53.995394,Packer B,12,680.53
2758,2025-04-12 18:59:53.257210,2025-04-12 20:20:53.257210,Packer A,12,572.96
2759,2025-04-12 18:59:53.972056,2025-04-12 20:43:53.972056,Packer A,20,524.52
2760,2025-04-12 18:59:53.015904,2025-04-12 21:43:53.015904,Packer A,12,613.12
2761,2025-04-12 18:59:53.060228,2025-04-12 21:31:53.060228,Packer A,10,605.92
2762,2025-04-12 18:59:53.908567,2025-04-12 20:32:53.908567,Packer A,12,422.56
2763,2025-04-12 18:59:53.129723,2025-04-12 21:24:53.129723,Packer C,10,727.57
2764,2025-04-12 18:59:53.949869,2025-04-12 20:31:53.949869,Packer B,10,678.92
2765,2025-04-12 18:59:53.273462,2025-04-12 19:51:53.273462,Packer B,12,601.91
2766,2025-04-12 18:59:53.321817,2025-04-12 20:33:53.321817,Packer C,20,636.14
2767,2025-04-12 18:59:53.672728,2025-04-12 20:58:53.672728,Packer B,20,504.16
2768,2025-04-12 18:59:53.903660,2025-04-12 21:06:53.903660,Packer A,20,686.26
2769,2025-04-12 18:59:53.352687,2025-04-12 19:54:53.352687,Packer C,12,485.06
2770,2025-04-12 18:59:53.964073,2025-04-12 20:19:53.964073,Packer B,20,591.01
2771,2025-04-12 18:59:53.179831,2025-04-12 19:29:53.179831,Packer C,12,749.67
2772,2025-04-12 18:59:53.476510,2025-04-12 21:38:53.476510,Packer C,12,573.03
2773,2025-04-12 18:59:53.312889,2025-04-12 20:49:53.312889,Packer B,20,710.12
2774,2025-04-12 18:59:53.718018,2025-04-12 20:29:53.718018,Packer A,10,693.64
2775,2025-04-12 18:59:53.553912,2025-04-12 20:33:53.553912,Packer B,12,312.71
2776,2025-04-12 18:59:53.930250,2025-04-12 21:51:53.930250,Packer B,10,554.04
2777,2025-04-12 18:59:53.705736,2025-04-12 20:09:53.705736,Packer B,12,583.81
2778,2025-04-12 18:59:53.880049,2025-04-12 19:36:53.880049,Packer B,12,736.57
2779,2025-04-12 18:59:53.113163,2025-04-12 19:51:53.113163,Packer A,10,538.17
2780,2025-04-12 18:59:53.995380,2025-04-12 21:48:53.995380,Packer C,20,365.03
2781,2025-04-12 18:59:53.013365,2025-04-12 19:49:53.013365,Packer B,20,314.86
2782,2025-04-12 18:59:53.695134,2025-04-12 19:30:53.695134,Packer B,20,704.32
2783,2025-04-12 18:59:53.179302,2025-04-12 21:29:53.179302,Packer A,12,770.78
2784,2025-04-12 18:59:53.662830,2025-04-12 20:19:53.662830,Packer A,20,520.06
2785,2025-04-12 18:59:53.419263,2025-04-12 20:08:53.419263,Packer A,20,682.71
2786,2025-04-12 18:59:53.233248,2025-04-12 21:47:53.233248,Packer B,12,425.29
2787,2025-04-12 18:59:53.582473,2025-04-12 21:57:53.582473,Packer A,20,657.74
2788,2025-04-12 18:59:53.225723,2025-04-12 20:19:53.225723,Packer A,20,324.4
2789,2025-04-12 18:59:53.992647,2025-04-12 20:41:53.992647,Packer C,10,399.03
2790,2025-04-12 18:59:53.104625,2025-04-12 21:54:53.104625,Packer B,10,692.71
2791,2025-04-12 18:59:53.593587,2025-04-12 21:41:53.593587,Packer C,12,335.63
2792,2025-04-12 18:59:53.505410,2025-04-12 21:15:53.505410,Packer B,12,435.43
2793,2025-04-12 18:59:53.783012,2025-04-12 20:15:53.783012,Packer C,20,693.78
2794,2025-04-12 18:59:53.846186,2025-04-12 20:01:53.846186,Packer C,12,769.41
2795,2025-04-12 18:59:53.465916,2025-04-12 21:53:53.465916,Packer B,10,688.62
2796,2025-04-12 18:59:53.614113,2025-04-12 21:52:53.614113,Packer B,12,520.08
2797,2025-04-12 18:59:53.140959,2025-04-12 20:55:53.140959,Packer B,20,761.5
2798,2025-04-12 18:59:53.557779,2025-04-12 20:35:53.557779,Packer A,20,357.19
2799,2025-04-12 18:59:53.206178,2025-04-12 20:49:53.206178,Packer C,20,406.35
2800,2025-04-12 18:59:53.709792,2025-04-12 20:25:53.709792,Packer A,10,486.94
2801,2025-04-12 18:59:53.400489,2025-04-12 21:46:53.400489,Packer B,12,777.55
2802,2025-04-12 18:59:53.212637,2025-04-12 21:51:53.212637,Packer C,12,724.31
2803,2025-04-12 18:59:53.470257,2025-04-12 20:49:53.470257,Packer B,20,656.36
2804,2025-04-12 18:59:53.484742,2025-04-12 21:48:53.484742,Packer B,12,573.62
2805,2025-04-12 18:59:53.314636,2025-04-12 19:37:53.314636,Packer B,10,526.32
2806,2025-04-12 18:59:53.524609,2025-04-12 20:17:53.524609,Packer C,20,791.31
2807,2025-04-12 18:59:53.303088,2025-04-12 19:43:53.303088,Packer C,10,705.51
2808,2025-04-12 18:59:53.132921,2025-04-12 19:36:53.132921,Packer C,10,733.84
2809,2025-04-12 18:59:53.460365,2025-04-12 19:51:53.460365,Packer A,10,307.25
2810,2025-04-12 18:59:53.091166,2025-04-12 21:20:53.091166,Packer C,10,627.95
2811,2025-04-12 18:59:53.072189,2025-04-12 19:37:53.072189,Packer C,10,339.9
2812,2025-04-12 18:59:53.748724,2025-04-12 20:49:53.748724,Packer B,12,395.51
2813,2025-04-12 18:59:53.638570,2025-04-12 21:54:53.638570,Packer B,12,713.82
2814,2025-04-12 18:59:53.584339,2025-04-12 19:34:53.584339,Packer A,10,794.89
2815,2025-04-12 18:59:53.493079,2025-04-12 20:39:53.493079,Packer C,12,517.03
2816,2025-04-12 18:59:53.929771,2025-04-12 21:00:53.929771,Packer C,20,461.53
2817,2025-04-12 18:59:53.067028,2025-04-12 19:32:53.067028,Packer A,12,730.7
2818,2025-04-12 18:59:53.846209,2025-04-12 20:50:53.846209,Packer A,20,572.57
2819,2025-04-12 18:59:53.179243,2025-04-12 21:50:53.179243,Packer C,20,689.85
2820,2025-04-12 18:59:53.452941,2025-04-12 20:22:53.452941,Packer C,20,308.77
2821,2025-04-12 18:59:53.881805,2025-04-12 20:36:53.881805,Packer C,12,330.28
2822,2025-04-12 18:59:53.313934,2025-04-12 19:43:53.313934,Packer A,20,523.9
2823,2025-04-12 18:59:53.754675,2025-04-12 20:42:53.754675,Packer C,20,467.5
2824,2025-04-12 18:59:53.610617,2025-04-12 21:37:53.610617,Packer A,10,663.15
2825,2025-04-12 18:59:53.132805,2025-04-12 20:19:53.132805,Packer C,12,540.27
2826,2025-04-12 18:59:53.885112,2025-04-12 20:29:53.885112,Packer B,12,709.64
2827,2025-04-12 18:59:53.703521,2025-04-12 20:14:53.703521,Packer A,10,505.62
2828,2025-04-12 18:59:53.129436,2025-04-12 19:39:53.129436,Packer B,10,375.75
2829,2025-04-12 18:59:53.038220,2025-04-12 20:39:53.038220,Packer C,12,508.51
2830,2025-04-12 18:59:53.235131,2025-04-12 20:55:53.235131,Packer B,20,518.83
2831,2025-04-12 18:59:53.780906,2025-04-12 19:34:53.780906,Packer C,20,660.5
2832,2025-04-12 18:59:53.303467,2025-04-12 20:00:53.303467,Packer B,12,750.36
2833,2025-04-12 18:59:53.953361,2025-04-12 21:29:53.953361,Packer B,10,659.51
2834,2025-04-12 18:59:53.002316,2025-04-12 20:58:53.002316,Packer C,12,599.62
2835,2025-04-12 18:59:53.965174,2025-04-12 21:18:53.965174,Packer A,10,654.71
2836,2025-04-12 18:59:53.873131,2025-04-12 20:28:53.873131,Packer A,10,655.86
2837,2025-04-12 18:59:53.556541,2025-04-12 19:46:53.556541,Packer A,10,425.63
2838,2025-04-12 18:59:53.508123,2025-04-12 20:53:53.508123,Packer B,12,602.72
2839,2025-04-12 18:59:53.765772,2025-04-12 20:05:53.765772,Packer C,10,312.25
2840,2025-04-12 18:59:53.258588,2025-04-12 20:33:53.258588,Packer C,20,408.17
2841,2025-04-12 18:59:53.178167,2025-04-12 19:41:53.178167,Packer C,10,699.1
2842,2025-04-12 18:59:53.061678,2025-04-12 21:14:53.061678,Packer B,20,428.2
2843,2025-04-12 18:59:53.348072,2025-04-12 20:50:53.348072,Packer A,10,621.05
2844,2025-04-12 18:59:53.059586,2025-04-12 20:06:53.059586,Packer C,12,756.08
2845,2025-04-12 18:59:53.393926,2025-04-12 19:42:53.393926,Packer A,10,319.66
2846,2025-04-12 18:59:53.792534,2025-04-12 20:11:53.792534,Packer B,20,385.93
2847,2025-04-12 18:59:53.246753,2025-04-12 19:34:53.246753,Packer C,12,654.16
2848,2025-04-12 18:59:53.123434,2025-04-12 20:55:53.123434,Packer C,12,645.08
2849,2025-04-12 18:59:53.553431,2025-04-12 20:50:53.553431,Packer A,12,713.34
2850,2025-04-12 18:59:53.982973,2025-04-12 19:31:53.982973,Packer B,10,387.38
2851,2025-04-12 18:59:53.635314,2025-04-12 21:38:53.635314,Packer C,12,702.54
2852,2025-04-12 18:59:53.203065,2025-04-12 20:45:53.203065,Packer A,10,713.7
2853,2025-04-12 18:59:53.555875,2025-04-12 21:24:53.555875,Packer C,12,624.2
2854,2025-04-12 18:59:53.974649,2025-04-12 20:30:53.974649,Packer A,12,721.65
2855,2025-04-12 18:59:53.011701,2025-04-12 19:32:53.011701,Packer A,10,702.58
2856,2025-04-12 18:59:53.320971,2025-04-12 19:43:53.320971,Packer C,10,617.39
2857,2025-04-12 18:59:53.318161,2025-04-12 19:41:53.318161,Packer A,12,624.71
2858,2025-04-12 18:59:53.298375,2025-04-12 20:43:53.298375,Packer B,10,353.26
2859,2025-04-12 18:59:53.285271,2025-04-12 21:37:53.285271,Packer C,10,465.2
2860,2025-04-12 18:59:53.503973,2025-04-12 20:38:53.503973,Packer B,12,719.95
2861,2025-04-12 18:59:53.858586,2025-04-12 20:23:53.858586,Packer C,20,619.16
2862,2025-04-12 18:59:53.090086,2025-04-12 20:35:53.090086,Packer C,12,310.78
2863,2025-04-12 18:59:53.320686,2025-04-12 19:50:53.320686,Packer C,12,345.01
2864,2025-04-12 18:59:53.398953,2025-04-12 21:52:53.398953,Packer C,20,497.39
2865,2025-04-12 18:59:53.212563,2025-04-12 19:46:53.212563,Packer B,10,666.34
2866,2025-04-12 18:59:53.382952,2025-04-12 21:10:53.382952,Packer A,12,498.14
2867,2025-04-12 18:59:53.237340,2025-04-12 20:20:53.237340,Packer C,10,309.69
2868,2025-04-12 18:59:53.017699,2025-04-12 20:10:53.017699,Packer B,10,325.95
2869,2025-04-12 18:59:53.191909,2025-04-12 21:39:53.191909,Packer A,12,565.22
2870,2025-04-12 18:59:53.157413,2025-04-12 21:57:53.157413,Packer A,10,349.67
2871,2025-04-12 18:59:53.902047,2025-04-12 21:19:53.902047,Packer C,20,794.45
2872,2025-04-12 18:59:53.416809,2025-04-12 19:58:53.416809,Packer B,10,764.6
2873,2025-04-12 18:59:53.186059,2025-04-12 19:30:53.186059,Packer A,12,797.25
2874,2025-04-12 18:59:53.292192,2025-04-12 21:44:53.292192,Packer B,12,655.59
2875,2025-04-12 18:59:53.563787,2025-04-12 20:48:53.563787,Packer A,10,614.84
2876,2025-04-12 18:59:53.341496,2025-04-12 21:27:53.341496,Packer B,12,468.81
2877,2025-04-12 18:59:53.447643,2025-04-12 19:52:53.447643,Packer B,12,395.47
2878,2025-04-12 18:59:53.170931,2025-04-12 20:33:53.170931,Packer B,12,536.34
2879,2025-04-12 18:59:53.917856,2025-04-12 21:59:53.917856,Packer A,20,391.32
2880,2025-04-12 18:59:53.942252,2025-04-12 20:10:53.942252,Packer B,20,611.05
2881,2025-04-12 18:59:53.444886,2025-04-12 21:01:53.444886,Packer A,12,726.57
2882,2025-04-12 18:59:53.958028,2025-04-12 21:05:53.958028,Packer A,10,403.25
2883,2025-04-12 18:59:53.849742,2025-04-12 20:58:53.849742,Packer A,12,597.23
2884,2025-04-12 18:59:53.584315,2025-04-12 21:52:53.584315,Packer A,10,485.26
2885,2025-04-12 18:59:53.973453,2025-04-12 20:29:53.973453,Packer A,10,772.13
2886,2025-04-12 18:59:53.595340,2025-04-12 20:38:53.595340,Packer B,12,725.35
2887,2025-04-12 18:59:53.854825,2025-04-12 21:07:53.854825,Packer B,10,451.13
2888,2025-04-12 18:59:53.373329,2025-04-12 21:00:53.373329,Packer A,12,563.19
2889,2025-04-12 18:59:53.554868,2025-04-12 21:12:53.554868,Packer B,10,712.81
2890,2025-04-12 18:59:53.961457,2025-04-12 21:05:53.961457,Packer A,12,638.27
2891,2025-04-12 18:59:53.710044,2025-04-12 19:39:53.710044,Packer C,20,386.86
2892,2025-04-12 18:59:53.444249,2025-04-12 19:43:53.444249,Packer A,12,584.44
2893,2025-04-12 18:59:53.712350,2025-04-12 19:53:53.712350,Packer B,10,509.16
2894,2025-04-12 18:59:53.926353,2025-04-12 20:25:53.926353,Packer C,10,415.74
2895,2025-04-12 18:59:53.191187,2025-04-12 19:51:53.191187,Packer B,20,388.5
2896,2025-04-12 18:59:53.154273,2025-04-12 20:56:53.154273,Packer A,20,696.94
2897,2025-04-12 18:59:53.475980,2025-04-12 20:34:53.475980,Packer C,10,338.45
2898,2025-04-12 18:59:53.332870,2025-04-12 21:05:53.332870,Packer A,12,318.53
2899,2025-04-12 18:59:53.772704,2025-04-12 21:43:53.772704,Packer A,10,409.91
2900,2025-04-12 18:59:53.603500,2025-04-12 21:34:53.603500,Packer A,12,720.64
2901,2025-04-12 18:59:53.946910,2025-04-12 20:35:53.946910,Packer B,10,419.81
2902,2025-04-12 18:59:53.719488,2025-04-12 21:38:53.719488,Packer B,20,793.39
2903,2025-04-12 18:59:53.703406,2025-04-12 20:30:53.703406,Packer C,20,331.05
2904,2025-04-12 18:59:53.457633,2025-04-12 20:26:53.457633,Packer C,12,698.92
2905,2025-04-12 18:59:53.226867,2025-04-12 21:13:53.226867,Packer A,20,727.07
2906,2025-04-12 18:59:53.661221,2025-04-12 20:28:53.661221,Packer B,10,783.38
2907,2025-04-12 18:59:53.873741,2025-04-12 20:35:53.873741,Packer A,20,487.77
2908,2025-04-12 18:59:53.181551,2025-04-12 21:11:53.181551,Packer B,20,376.8
2909,2025-04-12 18:59:53.045835,2025-04-12 20:59:53.045835,Packer B,20,522.16
2910,2025-04-12 18:59:53.361398,2025-04-12 21:34:53.361398,Packer C,12,744.27
2911,2025-04-12 18:59:53.028659,2025-04-12 20:27:53.028659,Packer C,12,706.99
2912,2025-04-12 18:59:53.001702,2025-04-12 21:26:53.001702,Packer C,20,714.94
2913,2025-04-12 18:59:53.683071,2025-04-12 20:44:53.683071,Packer B,20,680.6
2914,2025-04-12 18:59:53.808247,2025-04-12 20:48:53.808247,Packer C,20,783.46
2915,2025-04-12 18:59:53.152634,2025-04-12 21:27:53.152634,Packer B,20,664.67
2916,2025-04-12 18:59:53.245826,2025-04-12 21:38:53.245826,Packer B,12,691.58
2917,2025-04-12 18:59:53.866517,2025-04-12 21:33:53.866517,Packer C,10,542.23
2918,2025-04-12 18:59:53.712303,2025-04-12 21:59:53.712303,Packer B,12,557.98
2919,2025-04-12 18:59:53.789577,2025-04-12 19:55:53.789577,Packer B,12,389.83
2920,2025-04-12 18:59:53.683457,2025-04-12 19:29:53.683457,Packer C,12,317.74
2921,2025-04-12 18:59:53.346614,2025-04-12 21:06:53.346614,Packer B,12,760.62
2922,2025-04-12 18:59:53.210907,2025-04-12 20:33:53.210907,Packer B,10,588.91
2923,2025-04-12 18:59:53.403765,2025-04-12 21:07:53.403765,Packer B,12,609.64
2924,2025-04-12 18:59:53.817819,2025-04-12 19:53:53.817819,Packer B,12,699.12
2925,2025-04-12 18:59:53.899056,2025-04-12 20:14:53.899056,Packer C,12,521.95
2926,2025-04-12 18:59:53.989118,2025-04-12 21:20:53.989118,Packer A,12,730.66
2927,2025-04-12 18:59:53.349899,2025-04-12 20:41:53.349899,Packer B,12,578.32
2928,2025-04-12 18:59:53.084324,2025-04-12 21:07:53.084324,Packer C,12,535.19
2929,2025-04-12 18:59:53.733411,2025-04-12 20:06:53.733411,Packer A,20,433.38
2930,2025-04-12 18:59:53.991281,2025-04-12 20:34:53.991281,Packer A,10,713.78
2931,2025-04-12 18:59:53.841897,2025-04-12 19:57:53.841897,Packer C,12,375.22
2932,2025-04-12 18:59:53.030642,2025-04-12 20:27:53.030642,Packer C,20,348.86
2933,2025-04-12 18:59:53.404315,2025-04-12 20:58:53.404315,Packer B,12,399.97
2934,2025-04-12 18:59:53.707046,2025-04-12 19:38:53.707046,Packer B,12,422.41
2935,2025-04-12 18:59:53.170482,2025-04-12 20:16:53.170482,Packer B,10,407.61
2936,2025-04-12 18:59:53.719426,2025-04-12 19:34:53.719426,Packer B,10,598.77
2937,2025-04-12 18:59:53.129610,2025-04-12 20:26:53.129610,Packer A,12,651.74
2938,2025-04-12 18:59:53.274528,2025-04-12 21:03:53.274528,Packer C,10,604.29
2939,2025-04-12 18:59:53.263319,2025-04-12 21:48:53.263319,Packer C,20,615.46
2940,2025-04-12 18:59:53.135725,2025-04-12 20:08:53.135725,Packer A,12,634.96
2941,2025-04-12 18:59:53.658927,2025-04-12 19:51:53.658927,Packer B,20,525.72
2942,2025-04-12 18:59:53.571981,2025-04-12 19:43:53.571981,Packer C,12,765.49
2943,2025-04-12 18:59:53.751596,2025-04-12 19:47:53.751596,Packer C,12,657.76
2944,2025-04-12 18:59:53.834162,2025-04-12 20:57:53.834162,Packer B,10,528.18
2945,2025-04-12 18:59:53.942188,2025-04-12 20:39:53.942188,Packer B,10,733.62
2946,2025-04-12 18:59:53.911094,2025-04-12 20:58:53.911094,Packer C,10,574.84
2947,2025-04-12 18:59:53.813107,2025-04-12 19:48:53.813107,Packer C,12,590.63
