FillingID,F_DatumTijdStart,F_DatumTijdEind,F_Machine,Capaciteit
2866,2025-04-12 18:59:53.532105,2025-04-12 21:00:53.532105,Filler B,771.15
2867,2025-04-12 18:59:53.350251,2025-04-12 20:01:53.350251,Filler C,723.86
2868,2025-04-12 18:59:53.308398,2025-04-12 21:16:53.308398,Filler C,416.27
2869,2025-04-12 18:59:53.182785,2025-04-12 19:47:53.182785,Filler A,355.5
2870,2025-04-12 18:59:53.811234,2025-04-12 19:44:53.811234,Filler A,670.35
2871,2025-04-12 18:59:53.128328,2025-04-12 21:06:53.128328,Filler C,556.32
2872,2025-04-12 18:59:53.665610,2025-04-12 21:02:53.665610,Filler B,763.31
2873,2025-04-12 18:59:53.050111,2025-04-12 20:55:53.050111,Filler B,311.83
2874,2025-04-12 18:59:53.180475,2025-04-12 20:42:53.180475,Filler A,669.32
2875,2025-04-12 18:59:53.006146,2025-04-12 21:44:53.006146,Filler C,601.21
2876,2025-04-12 18:59:53.889754,2025-04-12 20:36:53.889754,Filler B,317.14
2877,2025-04-12 18:59:53.723647,2025-04-12 21:12:53.723647,Filler B,326.7
2878,2025-04-12 18:59:53.816409,2025-04-12 19:36:53.816409,Filler A,796.94
2879,2025-04-12 18:59:53.102755,2025-04-12 21:06:53.102755,Filler B,336.13
2880,2025-04-12 18:59:53.500060,2025-04-12 21:44:53.500060,Filler B,316.44
2881,2025-04-12 18:59:53.049463,2025-04-12 21:11:53.049463,Filler A,659.0
2882,2025-04-12 18:59:53.271529,2025-04-12 20:00:53.271529,Filler C,689.91
2883,2025-04-12 18:59:53.179326,2025-04-12 21:41:53.179326,Filler B,764.89
2884,2025-04-12 18:59:53.342409,2025-04-12 20:37:53.342409,Filler C,498.53
2885,2025-04-12 18:59:53.124323,2025-04-12 21:32:53.124323,Filler A,549.86
2886,2025-04-12 18:59:53.336199,2025-04-12 21:31:53.336199,Filler B,430.77
2887,2025-04-12 18:59:53.188873,2025-04-12 21:22:53.188873,Filler A,435.52
2888,2025-04-12 18:59:53.207373,2025-04-12 19:39:53.207373,Filler C,625.05
2889,2025-04-12 18:59:53.369345,2025-04-12 21:32:53.369345,Filler A,341.1
2890,2025-04-12 18:59:53.570391,2025-04-12 21:56:53.570391,Filler A,580.7
2891,2025-04-12 18:59:53.349008,2025-04-12 20:47:53.349008,Filler A,649.07
2892,2025-04-12 18:59:53.397878,2025-04-12 21:42:53.397878,Filler C,602.05
2893,2025-04-12 18:59:53.063949,2025-04-12 21:09:53.063949,Filler B,781.21
2894,2025-04-12 18:59:53.241961,2025-04-12 20:22:53.241961,Filler B,478.34
2895,2025-04-12 18:59:53.112184,2025-04-12 20:03:53.112184,Filler C,704.44
2896,2025-04-12 18:59:53.985490,2025-04-12 20:06:53.985490,Filler A,746.78
2897,2025-04-12 18:59:53.426992,2025-04-12 20:58:53.426992,Filler A,455.85
2898,2025-04-12 18:59:53.857055,2025-04-12 19:33:53.857055,Filler B,376.7
2899,2025-04-12 18:59:53.183145,2025-04-12 20:19:53.183145,Filler C,541.9
2900,2025-04-12 18:59:53.979647,2025-04-12 21:57:53.979647,Filler B,772.14
2901,2025-04-12 18:59:53.291332,2025-04-12 20:58:53.291332,Filler C,548.46
2902,2025-04-12 18:59:53.559451,2025-04-12 20:17:53.559451,Filler A,476.11
2903,2025-04-12 18:59:53.025601,2025-04-12 21:30:53.025601,Filler A,345.14
2904,2025-04-12 18:59:53.208763,2025-04-12 21:06:53.208763,Filler A,539.42
2905,2025-04-12 18:59:53.337821,2025-04-12 21:36:53.337821,Filler C,767.07
2906,2025-04-12 18:59:53.893502,2025-04-12 19:59:53.893502,Filler B,655.29
2907,2025-04-12 18:59:53.704133,2025-04-12 20:55:53.704133,Filler B,794.2
2908,2025-04-12 18:59:53.255431,2025-04-12 20:16:53.255431,Filler C,592.17
2909,2025-04-12 18:59:53.966560,2025-04-12 20:08:53.966560,Filler B,399.09
2910,2025-04-12 18:59:53.904232,2025-04-12 19:47:53.904232,Filler C,772.62
2911,2025-04-12 18:59:53.624061,2025-04-12 21:19:53.624061,Filler B,526.61
2912,2025-04-12 18:59:53.652147,2025-04-12 20:49:53.652147,Filler A,393.13
2913,2025-04-12 18:59:53.223845,2025-04-12 21:14:53.223845,Filler A,645.12
2914,2025-04-12 18:59:53.209319,2025-04-12 21:07:53.209319,Filler B,370.46
2915,2025-04-12 18:59:53.228929,2025-04-12 20:29:53.228929,Filler A,353.57
2916,2025-04-12 18:59:53.272013,2025-04-12 21:50:53.272013,Filler C,492.82
2917,2025-04-12 18:59:53.324354,2025-04-12 21:11:53.324354,Filler C,787.44
2918,2025-04-12 18:59:53.656621,2025-04-12 21:19:53.656621,Filler C,795.0
2919,2025-04-12 18:59:53.777359,2025-04-12 21:29:53.777359,Filler C,448.98
2920,2025-04-12 18:59:53.847008,2025-04-12 21:40:53.847008,Filler A,618.84
2921,2025-04-12 18:59:53.756721,2025-04-12 21:45:53.756721,Filler B,416.86
2922,2025-04-12 18:59:53.692080,2025-04-12 21:01:53.692080,Filler C,343.39
2923,2025-04-12 18:59:53.769963,2025-04-12 21:07:53.769963,Filler C,358.49
2924,2025-04-12 18:59:53.221757,2025-04-12 20:51:53.221757,Filler C,525.4
2925,2025-04-12 18:59:53.041782,2025-04-12 21:25:53.041782,Filler B,412.33
2926,2025-04-12 18:59:53.326658,2025-04-12 20:36:53.326658,Filler B,732.48
2927,2025-04-12 18:59:53.799714,2025-04-12 20:13:53.799714,Filler C,460.72
2928,2025-04-12 18:59:53.444934,2025-04-12 19:46:53.444934,Filler C,595.65
2929,2025-04-12 18:59:53.675984,2025-04-12 20:47:53.675984,Filler C,679.44
2930,2025-04-12 18:59:53.487573,2025-04-12 21:28:53.487573,Filler A,686.33
2931,2025-04-12 18:59:53.608844,2025-04-12 20:25:53.608844,Filler A,759.01
2932,2025-04-12 18:59:53.692442,2025-04-12 21:37:53.692442,Filler C,554.76
2933,2025-04-12 18:59:53.227463,2025-04-12 21:23:53.227463,Filler C,626.8
2934,2025-04-12 18:59:53.139251,2025-04-12 19:52:53.139251,Filler A,668.6
2935,2025-04-12 18:59:53.462154,2025-04-12 21:29:53.462154,Filler B,636.17
2936,2025-04-12 18:59:53.082399,2025-04-12 21:02:53.082399,Filler A,679.12
2937,2025-04-12 18:59:53.728638,2025-04-12 21:46:53.728638,Filler C,533.05
2938,2025-04-12 18:59:53.503051,2025-04-12 19:58:53.503051,Filler B,409.24
2939,2025-04-12 18:59:53.093615,2025-04-12 20:27:53.093615,Filler A,352.27
2940,2025-04-12 18:59:53.669187,2025-04-12 19:48:53.669187,Filler C,796.8
2941,2025-04-12 18:59:53.000638,2025-04-12 19:34:53.000638,Filler B,337.95
2942,2025-04-12 18:59:53.220789,2025-04-12 20:53:53.220789,Filler A,464.5
2943,2025-04-12 18:59:53.349096,2025-04-12 20:28:53.349096,Filler C,785.81
2944,2025-04-12 18:59:53.784303,2025-04-12 20:11:53.784303,Filler C,331.96
2945,2025-04-12 18:59:53.745724,2025-04-12 21:22:53.745724,Filler C,645.6
2946,2025-04-12 18:59:53.729548,2025-04-12 20:45:53.729548,Filler B,434.53
2947,2025-04-12 18:59:53.835576,2025-04-12 20:40:53.835576,Filler B,361.2
2948,2025-04-12 18:59:53.765465,2025-04-12 20:15:53.765465,Filler C,379.04
2949,2025-04-12 18:59:53.623417,2025-04-12 20:01:53.623417,Filler B,594.46
2950,2025-04-12 18:59:53.645467,2025-04-12 20:47:53.645467,Filler C,517.69
2951,2025-04-12 18:59:53.159431,2025-04-12 21:22:53.159431,Filler A,694.98
2952,2025-04-12 18:59:53.267948,2025-04-12 21:07:53.267948,Filler A,560.91
2953,2025-04-12 18:59:53.850888,2025-04-12 21:00:53.850888,Filler A,391.27
2954,2025-04-12 18:59:53.941098,2025-04-12 20:48:53.941098,Filler B,623.2
2955,2025-04-12 18:59:53.204498,2025-04-12 21:40:53.204498,Filler A,649.11
2956,2025-04-12 18:59:53.563125,2025-04-12 21:03:53.563125,Filler A,434.7
2957,2025-04-12 18:59:53.548505,2025-04-12 20:20:53.548505,Filler C,334.77
2958,2025-04-12 18:59:53.853714,2025-04-12 21:48:53.853714,Filler C,366.78
2959,2025-04-12 18:59:53.040997,2025-04-12 19:30:53.040997,Filler A,415.1
2960,2025-04-12 18:59:53.602271,2025-04-12 21:04:53.602271,Filler B,572.25
2961,2025-04-12 18:59:53.316540,2025-04-12 20:27:53.316540,Filler C,663.57
2962,2025-04-12 18:59:53.544740,2025-04-12 20:17:53.544740,Filler C,694.24
2963,2025-04-12 18:59:53.644084,2025-04-12 21:56:53.644084,Filler C,597.77
2964,2025-04-12 18:59:53.232406,2025-04-12 21:01:53.232406,Filler C,353.54
2965,2025-04-12 18:59:53.306376,2025-04-12 21:09:53.306376,Filler B,678.69
2966,2025-04-12 18:59:53.218393,2025-04-12 21:29:53.218393,Filler B,676.42
2967,2025-04-12 18:59:53.807438,2025-04-12 21:25:53.807438,Filler B,407.29
2968,2025-04-12 18:59:53.440434,2025-04-12 21:01:53.440434,Filler C,454.77
2969,2025-04-12 18:59:53.038690,2025-04-12 20:13:53.038690,Filler B,323.44
2970,2025-04-12 18:59:53.045206,2025-04-12 21:29:53.045206,Filler A,769.42
2971,2025-04-12 18:59:53.983473,2025-04-12 20:50:53.983473,Filler B,646.41
2972,2025-04-12 18:59:53.732923,2025-04-12 20:45:53.732923,Filler A,651.64
2973,2025-04-12 18:59:53.629704,2025-04-12 21:09:53.629704,Filler B,471.61
2974,2025-04-12 18:59:53.041671,2025-04-12 19:45:53.041671,Filler B,791.95
2975,2025-04-12 18:59:53.193030,2025-04-12 19:35:53.193030,Filler B,726.42
2976,2025-04-12 18:59:53.990765,2025-04-12 20:40:53.990765,Filler C,504.66
2977,2025-04-12 18:59:53.273930,2025-04-12 20:57:53.273930,Filler A,456.22
2978,2025-04-12 18:59:53.820916,2025-04-12 21:42:53.820916,Filler A,559.87
2979,2025-04-12 18:59:53.047246,2025-04-12 20:09:53.047246,Filler A,447.41
2980,2025-04-12 18:59:53.832852,2025-04-12 21:53:53.832852,Filler B,602.01
2981,2025-04-12 18:59:53.464123,2025-04-12 19:57:53.464123,Filler A,466.98
2982,2025-04-12 18:59:53.106219,2025-04-12 20:17:53.106219,Filler B,754.86
2983,2025-04-12 18:59:53.409483,2025-04-12 20:46:53.409483,Filler B,777.45
2984,2025-04-12 18:59:53.386422,2025-04-12 20:52:53.386422,Filler B,498.62
2985,2025-04-12 18:59:53.103338,2025-04-12 20:05:53.103338,Filler B,484.34
2986,2025-04-12 18:59:53.716232,2025-04-12 20:19:53.716232,Filler A,427.89
2987,2025-04-12 18:59:53.032041,2025-04-12 20:48:53.032041,Filler A,641.28
2988,2025-04-12 18:59:53.372898,2025-04-12 20:43:53.372898,Filler C,567.09
2989,2025-04-12 18:59:53.810097,2025-04-12 20:06:53.810097,Filler B,439.21
2990,2025-04-12 18:59:53.756106,2025-04-12 20:54:53.756106,Filler B,692.1
2991,2025-04-12 18:59:53.297222,2025-04-12 20:35:53.297222,Filler B,685.13
2992,2025-04-12 18:59:53.762803,2025-04-12 21:16:53.762803,Filler B,689.54
2993,2025-04-12 18:59:53.376305,2025-04-12 20:30:53.376305,Filler A,384.37
2994,2025-04-12 18:59:53.642363,2025-04-12 21:00:53.642363,Filler B,798.72
2995,2025-04-12 18:59:53.755124,2025-04-12 20:48:53.755124,Filler C,790.06
2996,2025-04-12 18:59:53.662440,2025-04-12 21:35:53.662440,Filler A,382.01
2997,2025-04-12 18:59:53.026453,2025-04-12 20:15:53.026453,Filler C,342.15
2998,2025-04-12 18:59:53.308054,2025-04-12 19:50:53.308054,Filler C,337.7
2999,2025-04-12 18:59:53.391691,2025-04-12 20:20:53.391691,Filler C,597.89
3000,2025-04-12 18:59:53.711369,2025-04-12 20:06:53.711369,Filler B,432.33
3001,2025-04-12 18:59:53.953743,2025-04-12 21:59:53.953743,Filler C,346.82
3002,2025-04-12 18:59:53.121951,2025-04-12 20:07:53.121951,Filler C,530.39
3003,2025-04-12 18:59:53.137426,2025-04-12 21:00:53.137426,Filler B,605.27
3004,2025-04-12 18:59:53.609179,2025-04-12 21:28:53.609179,Filler B,454.91
3005,2025-04-12 18:59:53.192679,2025-04-12 20:19:53.192679,Filler B,556.53
3006,2025-04-12 18:59:53.685397,2025-04-12 20:24:53.685397,Filler B,325.25
3007,2025-04-12 18:59:53.197792,2025-04-12 21:23:53.197792,Filler B,589.84
3008,2025-04-12 18:59:53.237985,2025-04-12 20:11:53.237985,Filler A,781.4
3009,2025-04-12 18:59:53.247703,2025-04-12 20:56:53.247703,Filler A,530.68
3010,2025-04-12 18:59:53.091314,2025-04-12 21:49:53.091314,Filler B,395.94
3011,2025-04-12 18:59:53.130883,2025-04-12 19:47:53.130883,Filler B,551.42
3012,2025-04-12 18:59:53.150905,2025-04-12 19:55:53.150905,Filler A,731.79
3013,2025-04-12 18:59:53.556168,2025-04-12 21:43:53.556168,Filler A,343.09
3014,2025-04-12 18:59:53.138096,2025-04-12 20:30:53.138096,Filler A,497.78
3015,2025-04-12 18:59:53.895827,2025-04-12 21:36:53.895827,Filler A,774.56
3016,2025-04-12 18:59:53.997913,2025-04-12 19:58:53.997913,Filler B,458.3
3017,2025-04-12 18:59:53.302523,2025-04-12 21:40:53.302523,Filler B,523.79
3018,2025-04-12 18:59:53.616404,2025-04-12 19:44:53.616404,Filler C,532.41
3019,2025-04-12 18:59:53.450922,2025-04-12 21:46:53.450922,Filler B,672.05
3020,2025-04-12 18:59:53.046423,2025-04-12 21:25:53.046423,Filler C,378.79
3021,2025-04-12 18:59:53.740450,2025-04-12 19:38:53.740450,Filler B,723.37
3022,2025-04-12 18:59:53.125987,2025-04-12 20:00:53.125987,Filler A,616.71
3023,2025-04-12 18:59:53.483715,2025-04-12 21:00:53.483715,Filler B,505.89
3024,2025-04-12 18:59:53.600453,2025-04-12 19:31:53.600453,Filler C,667.25
3025,2025-04-12 18:59:53.182878,2025-04-12 21:42:53.182878,Filler B,633.96
3026,2025-04-12 18:59:53.169675,2025-04-12 20:31:53.169675,Filler B,767.29
3027,2025-04-12 18:59:53.668297,2025-04-12 19:51:53.668297,Filler B,516.17
3028,2025-04-12 18:59:53.812757,2025-04-12 20:15:53.812757,Filler A,371.83
3029,2025-04-12 18:59:53.473789,2025-04-12 20:15:53.473789,Filler C,619.28
3030,2025-04-12 18:59:53.752237,2025-04-12 21:57:53.752237,Filler A,741.61
3031,2025-04-12 18:59:53.608453,2025-04-12 21:21:53.608453,Filler B,302.6
3032,2025-04-12 18:59:53.483499,2025-04-12 19:53:53.483499,Filler C,479.22
3033,2025-04-12 18:59:53.339973,2025-04-12 21:29:53.339973,Filler C,614.47
3034,2025-04-12 18:59:53.802751,2025-04-12 21:42:53.802751,Filler B,349.77
3035,2025-04-12 18:59:53.397287,2025-04-12 21:22:53.397287,Filler A,535.79
3036,2025-04-12 18:59:53.595788,2025-04-12 21:26:53.595788,Filler A,363.97
3037,2025-04-12 18:59:53.578712,2025-04-12 19:41:53.578712,Filler A,673.37
3038,2025-04-12 18:59:53.946940,2025-04-12 19:46:53.946940,Filler A,705.41
3039,2025-04-12 18:59:53.952523,2025-04-12 19:39:53.952523,Filler C,688.38
3040,2025-04-12 18:59:53.461133,2025-04-12 19:51:53.461133,Filler B,502.89
3041,2025-04-12 18:59:53.096459,2025-04-12 20:38:53.096459,Filler C,689.1
3042,2025-04-12 18:59:53.884655,2025-04-12 20:19:53.884655,Filler A,625.01
3043,2025-04-12 18:59:53.470343,2025-04-12 20:13:53.470343,Filler A,491.0
3044,2025-04-12 18:59:53.759023,2025-04-12 20:45:53.759023,Filler A,422.05
3045,2025-04-12 18:59:53.510389,2025-04-12 21:56:53.510389,Filler C,380.31
3046,2025-04-12 18:59:53.413231,2025-04-12 21:41:53.413231,Filler B,612.58
3047,2025-04-12 18:59:53.088264,2025-04-12 21:29:53.088264,Filler A,553.44
3048,2025-04-12 18:59:53.969148,2025-04-12 19:37:53.969148,Filler A,417.81
3049,2025-04-12 18:59:53.298369,2025-04-12 20:25:53.298369,Filler B,597.46
3050,2025-04-12 18:59:53.704195,2025-04-12 20:37:53.704195,Filler C,371.18
3051,2025-04-12 18:59:53.875401,2025-04-12 21:07:53.875401,Filler A,654.29
3052,2025-04-12 18:59:53.212172,2025-04-12 21:04:53.212172,Filler B,321.08
3053,2025-04-12 18:59:53.804035,2025-04-12 21:38:53.804035,Filler B,399.48
3054,2025-04-12 18:59:53.894310,2025-04-12 20:09:53.894310,Filler B,330.2
3055,2025-04-12 18:59:53.525769,2025-04-12 19:42:53.525769,Filler B,729.93
3056,2025-04-12 18:59:53.324953,2025-04-12 20:02:53.324953,Filler B,352.44
3057,2025-04-12 18:59:53.901470,2025-04-12 21:58:53.901470,Filler C,717.6
3058,2025-04-12 18:59:53.171749,2025-04-12 20:16:53.171749,Filler B,671.35
3059,2025-04-12 18:59:53.516489,2025-04-12 20:07:53.516489,Filler B,456.35
3060,2025-04-12 18:59:53.979347,2025-04-12 19:49:53.979347,Filler A,772.12
3061,2025-04-12 18:59:53.025857,2025-04-12 21:49:53.025857,Filler C,677.67
3062,2025-04-12 18:59:53.962214,2025-04-12 21:38:53.962214,Filler B,736.71
3063,2025-04-12 18:59:53.899199,2025-04-12 20:18:53.899199,Filler B,406.98
3064,2025-04-12 18:59:53.255934,2025-04-12 21:17:53.255934,Filler A,550.13
3065,2025-04-12 18:59:53.017764,2025-04-12 21:24:53.017764,Filler A,709.43
3066,2025-04-12 18:59:53.430624,2025-04-12 20:14:53.430624,Filler C,794.67
3067,2025-04-12 18:59:53.667612,2025-04-12 21:08:53.667612,Filler A,523.42
3068,2025-04-12 18:59:53.447316,2025-04-12 21:28:53.447316,Filler B,583.51
3069,2025-04-12 18:59:53.616818,2025-04-12 21:36:53.616818,Filler B,689.3
3070,2025-04-12 18:59:53.022327,2025-04-12 21:42:53.022327,Filler B,300.75
3071,2025-04-12 18:59:53.293139,2025-04-12 20:34:53.293139,Filler A,785.1
3072,2025-04-12 18:59:53.043772,2025-04-12 19:42:53.043772,Filler B,462.87
3073,2025-04-12 18:59:53.557033,2025-04-12 20:59:53.557033,Filler B,598.03
3074,2025-04-12 18:59:53.814053,2025-04-12 21:44:53.814053,Filler B,365.25
3075,2025-04-12 18:59:53.900953,2025-04-12 20:00:53.900953,Filler B,458.56
3076,2025-04-12 18:59:53.840137,2025-04-12 21:25:53.840137,Filler B,690.55
3077,2025-04-12 18:59:53.176171,2025-04-12 21:29:53.176171,Filler C,751.28
3078,2025-04-12 18:59:53.502479,2025-04-12 19:59:53.502479,Filler A,519.71
3079,2025-04-12 18:59:53.302649,2025-04-12 20:23:53.302649,Filler A,488.82
3080,2025-04-12 18:59:53.621799,2025-04-12 20:16:53.621799,Filler C,355.58
3081,2025-04-12 18:59:53.979577,2025-04-12 21:14:53.979577,Filler B,385.59
3082,2025-04-12 18:59:53.601746,2025-04-12 21:56:53.601746,Filler A,436.33
3083,2025-04-12 18:59:53.946281,2025-04-12 20:43:53.946281,Filler B,376.51
3084,2025-04-12 18:59:53.856352,2025-04-12 20:29:53.856352,Filler C,402.18
3085,2025-04-12 18:59:53.128433,2025-04-12 21:52:53.128433,Filler A,768.03
3086,2025-04-12 18:59:53.070685,2025-04-12 21:02:53.070685,Filler C,632.52
3087,2025-04-12 18:59:53.956907,2025-04-12 20:55:53.956907,Filler A,796.58
3088,2025-04-12 18:59:53.074199,2025-04-12 21:33:53.074199,Filler A,497.12
3089,2025-04-12 18:59:53.280898,2025-04-12 20:38:53.280898,Filler A,507.72
3090,2025-04-12 18:59:53.736010,2025-04-12 20:59:53.736010,Filler C,587.09
3091,2025-04-12 18:59:53.965036,2025-04-12 20:10:53.965036,Filler B,656.26
3092,2025-04-12 18:59:53.293126,2025-04-12 20:29:53.293126,Filler A,777.04
3093,2025-04-12 18:59:53.094398,2025-04-12 21:53:53.094398,Filler C,797.4
3094,2025-04-12 18:59:53.918398,2025-04-12 19:44:53.918398,Filler B,720.5
3095,2025-04-12 18:59:53.349220,2025-04-12 20:55:53.349220,Filler C,349.77
3096,2025-04-12 18:59:53.515504,2025-04-12 19:43:53.515504,Filler C,563.19
3097,2025-04-12 18:59:53.273062,2025-04-12 21:34:53.273062,Filler B,651.94
3098,2025-04-12 18:59:53.278340,2025-04-12 21:37:53.278340,Filler C,539.55
3099,2025-04-12 18:59:53.404942,2025-04-12 20:27:53.404942,Filler C,319.86
3100,2025-04-12 18:59:53.546214,2025-04-12 21:44:53.546214,Filler A,532.15
3101,2025-04-12 18:59:53.456881,2025-04-12 21:25:53.456881,Filler C,604.73
3102,2025-04-12 18:59:53.568875,2025-04-12 19:53:53.568875,Filler A,716.98
3103,2025-04-12 18:59:53.895080,2025-04-12 20:46:53.895080,Filler C,572.35
3104,2025-04-12 18:59:53.252224,2025-04-12 20:45:53.252224,Filler C,351.04
3105,2025-04-12 18:59:53.693858,2025-04-12 21:18:53.693858,Filler B,737.46
3106,2025-04-12 18:59:53.646071,2025-04-12 20:35:53.646071,Filler C,604.48
3107,2025-04-12 18:59:53.700909,2025-04-12 20:34:53.700909,Filler B,434.77
3108,2025-04-12 18:59:53.760379,2025-04-12 20:10:53.760379,Filler C,386.98
3109,2025-04-12 18:59:53.653229,2025-04-12 21:57:53.653229,Filler C,477.26
3110,2025-04-12 18:59:53.322823,2025-04-12 20:37:53.322823,Filler C,421.88
3111,2025-04-12 18:59:53.182137,2025-04-12 20:56:53.182137,Filler B,637.45
3112,2025-04-12 18:59:53.081413,2025-04-12 20:42:53.081413,Filler B,380.04
3113,2025-04-12 18:59:53.178005,2025-04-12 20:16:53.178005,Filler C,383.33
3114,2025-04-12 18:59:53.280985,2025-04-12 21:55:53.280985,Filler C,382.87
3115,2025-04-12 18:59:53.404733,2025-04-12 20:47:53.404733,Filler C,595.24
3116,2025-04-12 18:59:53.680628,2025-04-12 20:15:53.680628,Filler C,450.69
3117,2025-04-12 18:59:53.486485,2025-04-12 19:29:53.486485,Filler C,634.46
3118,2025-04-12 18:59:53.207732,2025-04-12 21:16:53.207732,Filler C,412.21
3119,2025-04-12 18:59:53.997272,2025-04-12 20:33:53.997272,Filler B,439.63
3120,2025-04-12 18:59:53.233477,2025-04-12 21:52:53.233477,Filler B,723.36
3121,2025-04-12 18:59:53.540808,2025-04-12 19:53:53.540808,Filler B,716.61
3122,2025-04-12 18:59:53.512790,2025-04-12 21:21:53.512790,Filler A,785.73
3123,2025-04-12 18:59:53.841514,2025-04-12 19:45:53.841514,Filler A,698.02
3124,2025-04-12 18:59:53.161276,2025-04-12 20:49:53.161276,Filler C,568.86
3125,2025-04-12 18:59:53.987658,2025-04-12 20:43:53.987658,Filler B,569.17
3126,2025-04-12 18:59:53.230499,2025-04-12 21:35:53.230499,Filler B,482.53
3127,2025-04-12 18:59:53.147444,2025-04-12 20:19:53.147444,Filler C,771.76
3128,2025-04-12 18:59:53.378761,2025-04-12 19:37:53.378761,Filler A,647.36
3129,2025-04-12 18:59:53.163162,2025-04-12 20:44:53.163162,Filler B,424.8
3130,2025-04-12 18:59:53.237503,2025-04-12 20:59:53.237503,Filler C,375.85
3131,2025-04-12 18:59:53.476568,2025-04-12 21:40:53.476568,Filler B,487.75
3132,2025-04-12 18:59:53.813194,2025-04-12 20:19:53.813194,Filler A,756.63
3133,2025-04-12 18:59:53.566496,2025-04-12 21:06:53.566496,Filler B,477.28
3134,2025-04-12 18:59:53.253501,2025-04-12 20:50:53.253501,Filler B,360.15
3135,2025-04-12 18:59:53.746936,2025-04-12 19:30:53.746936,Filler C,387.12
3136,2025-04-12 18:59:53.751587,2025-04-12 19:35:53.751587,Filler C,431.09
3137,2025-04-12 18:59:53.048038,2025-04-12 20:11:53.048038,Filler C,496.42
3138,2025-04-12 18:59:53.054442,2025-04-12 19:42:53.054442,Filler A,703.47
3139,2025-04-12 18:59:53.678326,2025-04-12 19:34:53.678326,Filler C,549.59
3140,2025-04-12 18:59:53.197454,2025-04-12 21:42:53.197454,Filler B,545.24
3141,2025-04-12 18:59:53.366388,2025-04-12 19:30:53.366388,Filler A,580.4
3142,2025-04-12 18:59:53.159519,2025-04-12 20:07:53.159519,Filler A,366.62
3143,2025-04-12 18:59:53.543745,2025-04-12 21:20:53.543745,Filler B,798.4
3144,2025-04-12 18:59:53.019182,2025-04-12 20:17:53.019182,Filler C,641.61
3145,2025-04-12 18:59:53.704259,2025-04-12 21:18:53.704259,Filler C,651.9
3146,2025-04-12 18:59:53.763650,2025-04-12 20:53:53.763650,Filler A,385.97
3147,2025-04-12 18:59:53.147494,2025-04-12 19:57:53.147494,Filler C,515.17
3148,2025-04-12 18:59:53.375922,2025-04-12 21:49:53.375922,Filler B,580.9
3149,2025-04-12 18:59:53.548495,2025-04-12 19:38:53.548495,Filler C,635.77
